ParentMaterialNumber,SalesWeekNumber,SalesOrderQtyEaches,Base_Sales,Sales_Variance_Pct,CustomerCt,Base_CustomerCt,CustomerCt_Variance_Pct,Sales_Per_Customer,Base_Sales_Per_Customer,OrderSize_Variance_Pct
GRI456087P,53,212175.0,207751.75,0.02129103605625464,62.0,86.25,-0.2811594202898551,3422.1774193548385,2436.052762761432,0.40480430952389024
GUE368220010,46,60.0,40.0,0.5,1.0,3.0,-0.6666666666666666,60.0,6.666666666666667,8.0
GUE368220011,14,350.0,210.0,0.6666666666666666,12.0,10.5,0.14285714285714285,29.166666666666668,20.0,0.45833333333333337
GUE423607US,52,60.0,70.0,-0.14285714285714285,2.0,3.0,-0.3333333333333333,30.0,21.25,0.4117647058823529
GYN2850,40,,5.0,,,1.0,,0.0,5.0,-1.0
GYN2852,40,,5.0,,,1.0,,0.0,5.0,-1.0
GYN29200,51,,,0.0,,,0.0,0.0,0.0,0.0
GYN3249,40,,0.0,0.0,,1.0,,0.0,0.0,0.0
GYR70241072,41,18.0,6.0,2.0,1.0,1.0,0.0,18.0,1.5,11.0
GYR70241072,48,,6.0,,,1.0,,0.0,1.5,-1.0
H-T105BLF,24,332.0,743.5,-0.5534633490248824,17.0,24.5,-0.30612244897959184,19.529411764705884,29.12794612794613,-0.3295300781276561
H-T105LF,40,1006.0,691.5,0.45480838756326825,40.0,32.5,0.23076923076923078,25.15,21.108159392789375,0.19148238043869098
HCS60004F,47,,120.0,,,2.5,,0.0,57.5,-1.0
HDW2515061PF,4,500.0,500.0,0.0,1.0,1.0,0.0,500.0,500.0,0.0
HDW25800A50,4,4102.0,3319.0,0.23591443205784876,16.0,13.0,0.23076923076923078,256.375,250.79166666666669,0.02226283435786668
HDW25800D50,25,600.0,1550.0,-0.6129032258064516,2.0,2.5,-0.2,300.0,575.0,-0.4782608695652174
HDW258061PR,21,4900.0,6050.0,-0.19008264462809918,13.0,17.5,-0.2571428571428571,376.9230769230769,347.5328947368421,0.08456805853871639
HDW258062PC,25,,4000.0,,,1.0,,0.0,2000.0,-1.0
HDW258062PD,4,7228.0,1496.0,3.8315508021390374,12.0,7.0,0.7142857142857143,602.3333333333334,226.22222222222223,1.662573673870334
HDW258062WC,4,17500.0,8556.0,1.045348293595138,7.0,9.5,-0.2631578947368421,2500.0,901.7111111111111,1.772506592404564
HDW258072W,16,2000.0,1000.0,1.0,2.0,1.0,1.0,1000.0,500.0,1.0
HDW710CHERRY,25,400.0,2275.0,-0.8241758241758241,8.0,9.0,-0.1111111111111111,50.0,231.25,-0.7837837837837838
HDW710GRAPE,21,3000.0,500.0,5.0,4.0,1.0,3.0,750.0,500.0,0.5
HDW710GRAPEZ,4,900.0,1700.0,-0.47058823529411764,10.0,13.5,-0.25925925925925924,90.0,128.75,-0.30097087378640774
HMK036002401,18,18.0,36.0,-0.5,2.0,1.0,1.0,9.0,18.0,-0.5
HMKCSW0320,47,1000.0,500.0,1.0,3.0,4.0,-0.25,333.3333333333333,126.66666666666667,1.6315789473684208
HMKCSW0440,48,1100.0,2250.0,-0.5111111111111111,10.0,16.0,-0.375,110.0,147.22222222222223,-0.25283018867924534
HMKNLW002,16,3300.0,5200.0,-0.36538461538461536,5.0,8.666666666666666,-0.423076923076923,660.0,395.4545454545455,0.6689655172413791
HTP7540,51,1149.0,1402.0,-0.1804564907275321,26.0,27.5,-0.05454545454545454,44.19230769230769,50.336666666666666,-0.12206527331353499
HTP7767,46,380.0,270.0,0.4074074074074074,9.0,8.5,0.058823529411764705,42.22222222222222,32.121212121212125,0.31446540880503127
HTP9799,51,14836.0,14435.5,0.027744103079214436,425.0,437.0,-0.02745995423340961,34.908235294117645,33.02264822962498,0.05709981378177561
HTP9800,51,6145.0,6185.5,-0.00654757093201843,243.0,239.0,0.016736401673640166,25.2880658436214,25.88762254901961,-0.023159975554453396
HTPHBRS4520,1,8466.0,,0.0,444.0,,0.0,19.06756756756757,,0.0
HUD1140,53,449.0,732.5,-0.3870307167235495,15.0,14.5,0.034482758620689655,29.933333333333334,47.72979797979798,-0.3728585789111687
HUD200121,26,,200.0,,,1.0,,0.0,100.0,-1.0
HUD510405,13,235.0,127.5,0.8431372549019608,16.0,9.75,0.6410256410256411,14.6875,12.833028083028083,0.14450774244190198
HUD510405,51,177.0,127.5,0.38823529411764707,12.0,9.75,0.23076923076923078,14.75,12.833028083028083,0.14937798815442072
HUD5200000040,39,9438.0,9378.5,0.006344298128698619,344.0,340.0,0.011764705882352941,27.436046511627907,27.660695857290285,-0.008121608611056302
HUD5300000040,1,3860.0,,0.0,159.0,,0.0,24.27672955974843,,0.0
HUD77700,16,7058.0,7300.5,-0.03321690295185261,83.0,88.5,-0.062146892655367235,85.03614457831326,82.39718670076726,0.0320272813091253
HUDC01618X1A,18,76.0,68.25,0.11355311355311355,12.0,8.0,0.5,6.333333333333333,8.863553113553113,-0.2854633743155285
HUDMAD500,34,185.0,142.5,0.2982456140350877,9.0,12.5,-0.28,20.555555555555557,11.39423076923077,0.804031879981247
HUDRGH940U,42,2879.0,3187.5,-0.09678431372549019,29.0,27.5,0.05454545454545454,99.27586206896552,115.94642857142857,-0.14377818021529812
HUN6000057,52,486.0,1020.0,-0.5235294117647059,27.0,39.5,-0.31645569620253167,18.0,26.07450980392157,-0.30967062716197924
HUN6000230,36,3322.0,1323.0,1.5109599395313682,38.0,31.5,0.20634920634920634,87.42105263157895,41.33062880324543,1.1151638666749324
HUN6030641,49,432.0,408.0,0.058823529411764705,47.0,30.0,0.5666666666666667,9.191489361702128,13.085714285714285,-0.29759360773018667
HWP9803166551,20,640.0,910.0,-0.2967032967032967,14.0,14.5,-0.034482758620689655,45.714285714285715,62.967948717948715,-0.27400706796003543
HWP9803166551,51,1100.0,910.0,0.2087912087912088,18.0,14.5,0.2413793103448276,61.111111111111114,62.967948717948715,-0.029488615154908457
HWP9803206641,8,811.0,797.0,0.01756587202007528,15.0,13.0,0.15384615384615385,54.06666666666667,60.62474747474747,-0.10817497938135733
HWP9803206641,20,1325.0,797.0,0.6624843161856964,17.0,13.0,0.3076923076923077,77.94117647058823,60.62474747474747,0.2856330082538276
HWP9803206641,31,1110.0,797.0,0.39272271016311167,15.0,13.0,0.15384615384615385,74.0,60.62474747474747,0.22062364104401147
HWPM2208A,20,6200.0,6135.0,0.010594947025264874,19.0,20.0,-0.05,326.3157894736842,301.8777972027972,0.08095326154268292
HWPM2208A,53,4300.0,6135.0,-0.2991035044824776,15.0,20.0,-0.25,286.6666666666667,301.8777972027972,-0.050388371311427975
ICUMC33327,49,2550.0,10925.0,-0.7665903890160183,4.0,3.5,0.14285714285714285,637.5,3216.666666666667,-0.8018134715025907
IGLIP2P0609,4,54100.0,66050.0,-0.1809235427706283,10.0,10.5,-0.047619047619047616,5410.0,6340.384615384615,-0.14673946011525626
IME10010903,28,3632.0,3107.5,0.16878519710378118,81.0,74.0,0.0945945945945946,44.839506172839506,41.87783882783883,0.07072158993629515
IME25202E,27,2970.0,2529.0,0.17437722419928825,13.0,14.0,-0.07142857142857142,228.46153846153845,178.30769230769232,0.28127696289905074
IMEMPX5302C,6,11674.0,11214.5,0.040973739355298945,29.0,28.5,0.017543859649122806,402.55172413793105,396.1981481481481,0.01603635963338017
IMEMZ5309,50,55466.0,37867.0,0.46475823276203554,85.0,81.0,0.04938271604938271,652.5411764705882,466.73249961872807,0.39810528944019646
IOF2940821,46,1200.0,300.0,3.0,2.0,1.5,0.3333333333333333,600.0,200.0,2.0
IOF2940825,13,200.0,400.0,-0.5,1.0,1.0,0.0,200.0,200.0,0.0
IOF2940828,19,1600.0,200.0,7.0,3.0,1.0,2.0,533.3333333333334,100.0,4.333333333333334
IPRMC1820,27,430.0,435.0,-0.011494252873563218,22.0,33.25,-0.3383458646616541,19.545454545454547,12.916065750624574,0.5132668819457968
IPRMC1820,44,460.0,435.0,0.05747126436781609,30.0,33.25,-0.09774436090225563,15.333333333333334,12.916065750624574,0.18715200351096617
IPRMC1825,9,403.0,581.25,-0.30666666666666664,36.0,46.25,-0.22162162162162163,11.194444444444445,12.313269352296164,-0.09086335041010712
IPRMC1825,46,610.0,581.25,0.04946236559139785,49.0,46.25,0.05945945945945946,12.448979591836734,12.313269352296164,0.0110214627535345
IPRMC2010,6,5.0,12.5,-0.6,1.0,1.0,0.0,5.0,6.25,-0.2
IPRMC2010,24,5.0,12.5,-0.6,1.0,1.0,0.0,5.0,6.25,-0.2
IPRMQK1210,24,20.0,57.5,-0.6521739130434783,1.0,2.25,-0.5555555555555556,20.0,27.5,-0.2727272727272727
IPRMQK1210,43,10.0,57.5,-0.8260869565217391,1.0,2.25,-0.5555555555555556,10.0,27.5,-0.6363636363636364
J-J2983,1,136.0,47.5,1.8631578947368421,7.0,9.5,-0.2631578947368421,19.428571428571427,3.698717948717949,4.25278534290666
J-J3082,47,400.0,600.0,-0.3333333333333333,1.0,2.0,-0.5,400.0,133.33333333333331,2.0000000000000004
J-J3082,50,200.0,600.0,-0.6666666666666666,1.0,2.0,-0.5,200.0,133.33333333333331,0.5000000000000002
J-J441211Z,29,,,0.0,,,0.0,0.0,0.0,0.0
J-J4420,29,200.0,,0.0,1.0,,0.0,200.0,0.0,0.0
JLC07PT00410,30,1640.0,1215.0,0.3497942386831276,43.0,42.0,0.023809523809523808,38.13953488372093,29.004537719795803,0.31495062090544623
JLCSFTA22AL5S,51,225371.0,202763.5,0.11149689169894976,565.0,527.5,0.07109004739336493,398.8867256637168,384.51047148649815,0.03738845946546206
JLCSFTA32A5S,50,36419.0,34401.0,0.05866108543356298,336.0,319.0,0.05329153605015674,108.38988095238095,107.82196969696969,0.005267120022082306
K-C14277,52,3696.0,6366.0,-0.4194156456173421,36.0,53.0,-0.32075471698113206,102.66666666666667,120.12393162393163,-0.1453271194279412
K-C25869,51,129350.0,123875.0,0.04419778002018163,14.0,13.5,0.037037037037037035,9239.285714285714,9120.87912087912,0.012981927710843322
K-C28797,53,215960.0,155260.0,0.3909571042122891,39.0,36.5,0.0684931506849315,5537.4358974358975,4003.871951219512,0.38302022764471466
K-C34151,44,26640.0,24768.0,0.0755813953488372,151.0,154.0,-0.01948051948051948,176.42384105960264,160.49183234139548,0.09926990355694153
K-C34162,48,30240.0,37560.0,-0.19488817891373802,128.0,147.5,-0.13220338983050847,236.25,255.2183183461574,-0.07432193139220634
K-C34183,53,12420.0,14730.0,-0.15682281059063136,52.0,59.0,-0.11864406779661017,238.84615384615384,241.12376385975426,-0.009445813125765399
K-C39123,45,20950.0,22500.0,-0.06888888888888889,40.0,40.5,-0.012345679012345678,523.75,553.5714285714286,-0.053870967741935456
K-C44674,53,5490.0,13618.0,-0.5968571008958731,68.0,96.0,-0.2916666666666667,80.73529411764706,133.69419237749545,-0.39611966173006996
K-C47107,50,261240.0,231769.25,0.12715556528745725,140.0,136.5,0.02564102564102564,1866.0,1676.9095967551145,0.1127612386563848
K-C47107,52,207000.0,231769.25,-0.10687030311398082,121.0,136.5,-0.11355311355311355,1710.7438016528927,1676.9095967551145,0.02017652291050671
K-C48207,24,133300.0,98275.0,0.35639786313915034,149.0,134.5,0.10780669144981413,894.6308724832214,731.015037593985,0.22382006726941062
K-C49235,49,98850.0,91800.0,0.07679738562091504,189.0,173.5,0.0893371757925072,523.015873015873,524.6802030456853,-0.003172084672055673
K-C62115,3,862550.0,469608.3333333333,0.836743385445318,115.0,109.5,0.0502283105022831,7500.434782608696,4171.871234744895,0.7978586491697742
K-C62115,48,242700.0,469608.3333333333,-0.4831863432292868,86.0,109.5,-0.2146118721461187,2822.093023255814,4171.871234744895,-0.3235426348367674
K-C62115,50,660600.0,469608.3333333333,0.4067041683672565,118.0,109.5,0.0776255707762557,5598.3050847457625,4171.871234744895,0.34191703668152446
K-C88761,49,720.0,696.5,0.03374012921751615,47.0,43.0,0.09302325581395349,15.319148936170214,16.120518477661335,-0.049711151821922
K-C89301,48,1370.0,2457.0,-0.4424094424094424,56.0,80.0,-0.3,24.464285714285715,30.7198248905566,-0.20363199329934534
K-C95121,43,13635.0,14930.0,-0.08673811118553248,64.0,70.5,-0.09219858156028368,213.046875,211.58876811594203,0.0068912300829644495
K-CBPS12NC,6,59859.0,35935.5,0.6657344408732312,32.0,26.0,0.23076923076923078,1870.59375,1382.1346153846152,0.3534092332095005
K-CFTS80PEO,53,30.0,15.0,1.0,1.0,1.0,0.0,30.0,15.0,1.0
K-CNMS1EO,33,6326.0,8082.5,-0.21732137333745746,11.0,15.0,-0.26666666666666666,575.0909090909091,538.8333333333333,0.06728903635801275
K-CNMS20EO,14,700.0,1782.0,-0.6071829405162739,5.0,7.0,-0.2857142857142857,140.0,233.83680555555554,-0.401291855371594
K-CNMS20EO,50,955.0,1782.0,-0.46408529741863075,7.0,7.0,0.0,136.42857142857142,233.83680555555554,-0.4165650223264003
K-CPFTS80VEO,53,120.0,103.0,0.1650485436893204,1.0,1.5,-0.3333333333333333,120.0,86.5,0.3872832369942196
K-CPNMS100NCV,5,4933.0,4450.75,0.10835252485536145,16.0,14.75,0.0847457627118644,308.3125,306.74142156862746,0.0051218333126914935
K-CPNMS100NCV,45,4782.0,4450.75,0.0744256585968657,13.0,14.75,-0.11864406779661017,367.84615384615387,306.74142156862746,0.19920600212728495
K-CPNMS12NC,1,67360.0,,0.0,115.0,,0.0,585.7391304347826,,0.0
K-CPNMS35NC,3,47315.0,58875.5,-0.19635502033953003,106.0,108.0,-0.018518518518518517,446.3679245283019,545.1749034749034,-0.18123904515195646
KCP01804CS,31,8872000.0,9453125.0,-0.06147438016528926,254.0,260.0,-0.023076923076923078,34929.13385826772,36302.124304267156,-0.037821214937497384
KCP510240,45,2560.0,3720.0,-0.3118279569892473,8.0,9.5,-0.15789473684210525,320.0,421.9047619047619,-0.24153498871331833
KDL10082,19,,,0.0,,,0.0,0.0,0.0,0.0
KDL1169,9,750.0,862.5,-0.13043478260869565,1.0,3.25,-0.6923076923076923,750.0,448.6607142857143,0.6716417910447762
KDL1169,26,400.0,862.5,-0.5362318840579711,8.0,3.25,1.4615384615384615,50.0,448.6607142857143,-0.8885572139303483
KDL1540133,30,186974.0,178505.5,0.0474411152597539,135.0,127.0,0.06299212598425197,1384.9925925925927,1405.4427703373017,-0.014550701157188354
KDL1614,47,26.0,32.5,-0.2,1.0,1.5,-0.3333333333333333,26.0,22.0,0.18181818181818182
KDL1616,47,369.0,279.5,0.32021466905187834,4.0,2.5,0.6,92.25,117.08333333333334,-0.21209964412811394
KDL2236,41,8918.0,8192.5,0.088556606652426,84.0,83.0,0.012048192771084338,106.16666666666667,98.52325581395348,0.07757976316928293
KDL22500,37,10000.0,3100.0,2.225806451612903,7.0,4.0,0.75,1428.5714285714287,850.0,0.6806722689075632
KDL22855,1,362905.0,,0.0,87.0,,0.0,4171.3218390804595,,0.0
KDL30520,34,50.0,,0.0,1.0,,0.0,50.0,0.0,0.0
KDL30820,50,1113.0,1470.0,-0.24285714285714285,24.0,23.5,0.02127659574468085,46.375,62.757246376811594,-0.2610415103054096
KDL31319281,50,726.0,760.0,-0.04473684210526316,12.0,8.5,0.4117647058823529,60.5,90.27777777777777,-0.3298461538461538
KDL3141,50,556.0,621.0,-0.10466988727858294,15.0,14.5,0.034482758620689655,37.06666666666667,45.21813725490196,-0.18026993332971972
KDL31800,26,1462.0,777.5,0.8803858520900322,12.0,10.5,0.14285714285714285,121.83333333333333,81.875,0.4880407124681933
KDL3331,19,,120.0,,,2.0,,0.0,30.0,-1.0
KDL36524,27,19.0,103.0,-0.8155339805825242,2.0,3.5,-0.42857142857142855,9.5,31.25,-0.696
KDL441408,32,5956.0,9332.0,-0.3617659665666524,6.0,6.0,0.0,992.6666666666666,1444.7428571428572,-0.312911178789437
KDL47885,20,166.0,188.5,-0.11936339522546419,7.0,7.25,-0.034482758620689655,23.714285714285715,25.886904761904763,-0.08392733961830305
KDL47885,46,231.0,188.5,0.22546419098143236,12.0,7.25,0.6551724137931034,19.25,25.886904761904763,-0.25638077719015867
KDL47891,17,96.0,144.0,-0.3333333333333333,2.0,1.5,0.3333333333333333,48.0,96.0,-0.5
KDL50007365,4,115105.0,89122.5,0.29153692950713905,28.0,29.0,-0.034482758620689655,4110.892857142857,3062.314814814815,0.3424135354259624
KDL510406CS,47,600.0,134.5,3.4609665427509295,20.0,10.5,0.9047619047619048,30.0,11.75,1.553191489361702
KDL56102,8,6278.0,4955.6,0.26684962466704326,26.0,22.8,0.14035087719298242,241.46153846153845,209.97055900621118,0.14997807123233756
KDL56102,35,9762.0,4955.6,0.96989264670272,23.0,22.8,0.008771929824561372,424.4347826086956,209.97055900621118,1.0214014032135827
KDL6112,37,8024.0,5653.666666666667,0.41925594009787154,54.0,46.166666666666664,0.16967509025270763,148.59259259259258,123.65147753094304,0.2017049497480382
KDL6112,41,6882.0,5653.666666666667,0.21726313306998402,53.0,46.166666666666664,0.14801444043321305,129.8490566037736,123.65147753094304,0.05012135072368741
KDL6112,47,6619.0,5653.666666666667,0.17074464949000642,38.0,46.166666666666664,-0.17689530685920574,174.18421052631578,123.65147753094304,0.40867067668259144
KDL6113,8,2462.0,3402.25,-0.27636123153795283,45.0,41.75,0.07784431137724551,54.71111111111111,81.75997053331777,-0.3308325485658542
KDL6113,41,2236.0,3402.25,-0.3427878609743552,44.0,41.75,0.05389221556886228,50.81818181818182,81.75997053331777,-0.3784466715594883
KDL6114,41,2942.0,1371.75,1.1447056679424092,7.0,6.75,0.037037037037037035,420.2857142857143,178.0559523809524,1.3604137276270833
KDL6114,47,1080.0,1371.75,-0.21268452706396937,7.0,6.75,0.037037037037037035,154.28571428571428,178.0559523809524,-0.1334986995794528
KDL6115CS,44,2109.0,3999.75,-0.47271704481530097,12.0,14.25,-0.15789473684210525,175.75,286.4922794117647,-0.3865454232803214
KDL6115CS,49,5808.0,3999.75,0.4520907556722295,12.0,14.25,-0.15789473684210525,484.0,286.4922794117647,0.689399801606398
KDL6510,51,7.0,9.0,-0.2222222222222222,11.0,8.5,0.29411764705882354,0.6363636363636364,1.0069444444444444,-0.36802507836990594
KDL6660,38,230.0,300.0,-0.23333333333333334,2.0,2.5,-0.2,115.0,161.25,-0.2868217054263566
KDL6720,36,1491.0,2251.0,-0.3376277210128832,30.0,34.0,-0.11764705882352941,49.7,71.84281842818429,-0.3082119954734063
KDL7087CS2,3,2590.0,9347.5,-0.7229205669965232,8.0,9.75,-0.1794871794871795,323.75,1050.1780303030303,-0.6917189365439481
KDL7087CS2,43,6008.0,9347.5,-0.35726129981278415,7.0,9.75,-0.28205128205128205,858.2857142857143,1050.1780303030303,-0.1827236054080708
KDL7089,43,210.0,8050.0,-0.9739130434782609,1.0,3.5,-0.7142857142857143,210.0,1904.0,-0.8897058823529411
KDL7317CS,6,27650.0,24556.666666666668,0.12596715080765572,43.0,29.666666666666668,0.44943820224719094,643.0232558139535,823.5392189581195,-0.21919534490724238
KDL7317CS,32,19370.0,24556.666666666668,-0.21121216234559526,19.0,29.666666666666668,-0.35955056179775285,1019.4736842105264,823.5392189581195,0.23791758879472502
KDL7317CS,48,10880.0,24556.666666666668,-0.5569431247454867,13.0,29.666666666666668,-0.5617977528089888,836.9230769230769,823.5392189581195,0.01625163399247663
KDL7550,33,3556.0,2321.0,0.5320982335200345,27.0,26.5,0.018867924528301886,131.7037037037037,89.06378299120234,0.47875712529203135
KDL7551,26,150.0,125.0,0.2,4.0,4.0,0.0,37.5,15.625,1.4
KDL76000,5,1.0,83.0,-0.9879518072289156,2.0,4.0,-0.5,0.5,10.375,-0.9518072289156626
KDL7663,39,3307.0,2369.5,0.39565309136948723,26.0,23.5,0.10638297872340426,127.1923076923077,100.42,0.26660334288296844
KDL7665,43,368.0,844.5,-0.5642391947898164,9.0,9.5,-0.05263157894736842,40.888888888888886,91.74404761904762,-0.5543156210125652
KDL7667,47,235.0,227.5,0.03296703296703297,5.0,2.5,1.0,47.0,88.33333333333334,-0.46792452830188686
KDL8608RC,14,373.0,421.5,-0.11506524317912219,19.0,23.25,-0.1827956989247312,19.63157894736842,19.04138814616756,0.030995156270665538
KDL8608RC,45,725.0,421.5,0.7200474495848161,27.0,23.25,0.16129032258064516,26.85185185185185,19.04138814616756,0.41018352473720754
KDL8815544010,46,20.0,10.0,1.0,1.0,2.0,-0.5,20.0,2.5,7.0
KDL888413101,17,3.0,3.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0
KDL8939,18,1277.0,1399.5,-0.08753126116470168,89.0,90.0,-0.011111111111111112,14.348314606741573,15.542474379553031,-0.07683202453159198
KDL8982,51,1549.0,1254.5,0.23475488242327622,78.0,70.5,0.10638297872340426,19.858974358974358,17.887575757575757,0.11021049627497304
KDL8989,42,1463.0,1631.0,-0.10300429184549356,87.0,92.5,-0.05945945945945946,16.816091954022987,17.583567415730336,-0.04364731249136407
KDL9231,37,120.0,140.0,-0.14285714285714285,1.0,1.5,-0.3333333333333333,120.0,75.0,0.6
KDL9529,9,26440.0,24330.5,0.08670187624586424,246.0,255.0,-0.03529411764705882,107.47967479674797,95.40992307692306,0.12650415523439654
KTE0058,53,359.0,738.5,-0.5138794854434665,26.0,39.5,-0.34177215189873417,13.807692307692308,18.710256410256413,-0.26202548992736746
KTE0409,9,406.0,580.1666666666666,-0.3002010916403332,16.0,23.333333333333332,-0.3142857142857142,25.375,25.105735239643284,0.01072522902780926
KTE0409,31,482.0,580.1666666666666,-0.16920425165182412,24.0,23.333333333333332,0.028571428571428623,20.083333333333332,25.105735239643284,-0.20004998293693918
KTE0409,52,733.0,580.1666666666666,0.2634300488365413,30.0,23.333333333333332,0.28571428571428575,24.433333333333334,25.105735239643284,-0.026782800817886115
KYA0NWI1021P,20,,0.0,0.0,,1.0,,0.0,0.0,0.0
LBI086250,38,96.0,30.0,2.2,3.0,2.0,0.5,32.0,14.0,1.2857142857142858
LBI132306,53,325.0,175.0,0.8571428571428571,6.0,2.5,1.4,54.166666666666664,75.0,-0.2777777777777778
LBI132311,49,132.0,120.0,0.1,5.0,3.0,0.6666666666666666,26.4,39.0,-0.3230769230769231
LBI132387,50,160.0,410.0,-0.6097560975609756,4.0,6.5,-0.38461538461538464,40.0,52.66666666666667,-0.2405063291139241
LBI133387,28,60.0,160.0,-0.625,2.0,4.5,-0.5555555555555556,30.0,35.0,-0.14285714285714285
LGS1033704EA,25,4.0,5.0,-0.2,2.0,3.0,-0.3333333333333333,2.0,0.8333333333333334,1.3999999999999997
LGSBR30105BO,30,1550.0,2250.0,-0.3111111111111111,13.0,8.5,0.5294117647058824,119.23076923076923,216.34615384615384,-0.4488888888888889
LSL1510PF,34,1160.0,998.5,0.16174261392088132,7.0,9.75,-0.28205128205128205,165.71428571428572,122.55833333333334,0.3521258098670216
LSL1510PF,48,580.0,998.5,-0.41912869303955935,15.0,9.75,0.5384615384615384,38.666666666666664,122.55833333333334,-0.6845039776976951
LSL1512,49,720.0,580.0,0.2413793103448276,10.0,10.0,0.0,72.0,56.66666666666667,0.2705882352941175
LTP31115788,9,444555.0,593731.25,-0.25125214480457275,152.0,155.5,-0.022508038585209004,2924.7039473684213,3888.455786579924,-0.24784950430390948
LTP31115788,53,559630.0,593731.25,-0.05743549796309357,146.0,155.5,-0.06109324758842444,3833.082191780822,3888.455786579924,-0.014240510330658889
LTP40000009KT,27,5620.0,9105.0,-0.3827567270730368,16.0,20.5,-0.21951219512195122,351.25,441.67464114832535,-0.20473134004983207
M-A58472,51,,3.5,,,3.0,,0.0,1.1666666666666665,-1.0
MAP101090,2,2949.0,2239.2,0.3169882100750269,171.0,137.0,0.24817518248175183,17.24561403508772,16.572141045006816,0.04063886423919981
MAP101090,24,2838.0,2239.2,0.26741693461950705,173.0,137.0,0.26277372262773724,16.404624277456648,16.572141045006816,-0.010108335856859068
MAP101090,37,3013.0,2239.2,0.345569846373705,187.0,137.0,0.36496350364963503,16.112299465240643,16.572141045006816,-0.027747867853485587
MAP104100,7,674.0,581.5,0.1590713671539123,103.0,130.5,-0.210727969348659,6.543689320388349,4.454985905567301,0.4688462453294948
MAY145541,48,50.0,,0.0,1.0,,0.0,50.0,0.0,0.0
MAY2506,48,3000.0,6000.0,-0.5,1.0,2.0,-0.5,3000.0,1500.0,1.0
MAY7831AMD,48,,50.0,,,1.0,,0.0,25.0,-1.0
MAY884424600,48,,,0.0,,,0.0,0.0,0.0,0.0
MAY884431605,32,1100.0,1200.0,-0.08333333333333333,4.0,5.0,-0.2,275.0,242.85714285714286,0.13235294117647056
MAY9200,41,56.0,37.0,0.5135135135135135,6.0,1.75,2.4285714285714284,9.333333333333334,19.0,-0.5087719298245613
MAY9200,48,32.0,37.0,-0.13513513513513514,5.0,1.75,1.8571428571428572,6.4,19.0,-0.6631578947368421
MAYCARD1238,19,4300.0,1800.0,1.3888888888888888,5.0,1.0,4.0,860.0,900.0,-0.044444444444444446
MAYCARD2236,48,876.0,1368.0,-0.35964912280701755,5.0,9.5,-0.47368421052631576,175.2,141.93333333333334,0.2343823391263503
MAYMM415019,51,2100.0,3350.0,-0.373134328358209,2.0,2.0,0.0,1050.0,1675.0,-0.373134328358209
MAYMM415072,45,,300.0,,,1.0,,0.0,150.0,-1.0
MAYTH308200,43,,,0.0,,,0.0,0.0,0.0,0.0
MCHMBS19002,50,7166.0,4280.0,0.6742990654205607,19.0,15.5,0.22580645161290322,377.1578947368421,277.0125,0.3615194070189688
MDXMX458L,18,487.0,504.5,-0.03468780971258672,11.0,8.25,0.3333333333333333,44.27272727272727,61.24107142857143,-0.27707458017998915
MDXMX458L,53,370.0,504.5,-0.2666005946481665,9.0,8.25,0.09090909090909091,41.111111111111114,61.24107142857143,-0.32870032884612266
MEN61518,40,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0
MFD901054030,12,,,0.0,,,0.0,0.0,0.0,0.0
MFSMP5302C,53,19111.0,14281.5,0.33816475860378814,22.0,22.5,-0.022222222222222223,868.6818181818181,634.8184523809523,0.36839408956015235
MIK012820,51,60.0,50.0,0.2,1.0,1.0,0.0,60.0,50.0,0.2
MIK013636,51,732.0,927.5,-0.21078167115902965,22.0,21.5,0.023255813953488372,33.27272727272727,42.81385281385282,-0.22285136501516692
MIK04CC220,51,25.0,125.0,-0.8,1.0,2.0,-0.5,25.0,66.66666666666667,-0.625
MIK20P3D548,27,975.0,730.3333333333334,0.33500684618895477,9.0,11.666666666666666,-0.22857142857142854,108.33333333333333,61.34155844155844,0.7660675092978778
MIKMN16RGRN,44,732.0,864.0,-0.1527777777777778,8.0,6.5,0.23076923076923078,91.5,128.7,-0.28904428904428897
MIKTEUH06B,48,250.0,285.0,-0.12280701754385964,1.0,2.0,-0.5,250.0,142.5,0.7543859649122807
MIL62502,43,24.0,72.0,-0.6666666666666666,2.0,1.0,1.0,12.0,18.0,-0.3333333333333333
MIL62502,47,,72.0,,,1.0,,0.0,18.0,-1.0
MIL626631US,40,10.0,0.0,0.0,1.0,1.0,0.0,10.0,0.0,0.0
MJC134814,35,,,0.0,,,0.0,0.0,0.0,0.0
MLA87116100,53,60818.0,46474.5,0.30863161518682286,200.0,190.5,0.049868766404199474,304.09,243.27844965960037,0.24996686071243973
MLK18760,48,320.0,348.5,-0.08177905308464849,17.0,23.5,-0.2765957446808511,18.823529411764707,14.54,0.2946031232300349
MLK18760S,50,282.0,204.0,0.38235294117647056,11.0,9.5,0.15789473684210525,25.636363636363637,21.516666666666666,0.1914653897612845
MLK18785,30,246.0,219.5,0.12072892938496584,13.0,10.0,0.3,18.923076923076923,21.958333333333336,-0.13822799591300547
MLK18785S,41,110.0,75.0,0.4666666666666667,7.0,5.0,0.4,15.714285714285714,11.25,0.39682539682539675
MLK18860,19,249.0,188.5,0.3209549071618037,22.0,19.5,0.1282051282051282,11.318181818181818,9.686842105263157,0.16840779432466488
